Country,Year,Month,Value,Year_Month
Finland,2017,04 ,3361.700000000001,2017M04 
Finland,2017,05 ,3436.8000000000006,2017M05 
Finland,2017,06 ,3184.6000000000004,2017M06 
Finland,2017,07 ,2968.1999999999994,2017M07 
Finland,2017,08 ,2945.7000000000003,2017M08 
Finland,2017,09 ,2995.3000000000006,2017M09 
Finland,2017,10 ,2914.0,2017M10 
Finland,2017,11 ,2883.2,2017M11 
Finland,2017,12 ,3031.5999999999995,2017M12 
Finland,2018,01 ,3056.0,2018M01 
Finland,2018,02 ,2998.7000000000003,2018M02 
Finland,2018,03 ,2993.5000000000005,2018M03 
Finland,2018,04 ,2925.0,2018M04 
Finland,2018,05 ,3022.7999999999997,2018M05 
Finland,2018,06 ,2674.2000000000003,2018M06 
Finland,2018,07 ,2601.9,2018M07 
Finland,2018,08 ,2600.1000000000004,2018M08 
Finland,2018,09 ,2500.2999999999997,2018M09 
Finland,2018,10 ,2476.6000000000004,2018M10 
Finland,2018,11 ,2434.7000000000003,2018M11 
Finland,2018,12 ,2309.0000000000005,2018M12 
Finland,2019,01 ,2467.9999999999995,2019M01 
Finland,2019,02 ,2563.6999999999994,2019M02 
Finland,2019,03 ,2530.5,2019M03 
Finland,2019,04 ,2658.7,2019M04 
Finland,2019,05 ,2795.9,2019M05 
Finland,2019,06 ,2450.3,2019M06 
Finland,2019,07 ,2420.3999999999996,2019M07 
Finland,2019,08 ,2443.2000000000003,2019M08 
Finland,2019,09 ,2408.9999999999995,2019M09 
Finland,2019,10 ,2443.7999999999997,2019M10 
Finland,2019,11 ,2387.7999999999993,2019M11 
Finland,2019,12 ,2410.1,2019M12 
Finland,2020,01 ,2555.4,2020M01 
Finland,2020,02 ,2525.6999999999994,2020M02 
Finland,2020,03 ,2612.4,2020M03 
Finland,2020,04 ,2731.7999999999993,2020M04 
Finland,2020,05 ,3134.0000000000005,2020M05 
Finland,2020,06 ,2798.4,2020M06 
France,2010,01 ,33274.40000000001,2010M01 
France,2010,02 ,33289.799999999996,2010M02 
France,2010,03 ,32977.4,2010M03 
France,2010,04 ,32659.00000000001,2010M04 
France,2010,05 ,32418.3,2010M05 
France,2010,06 ,31732.200000000004,2010M06 
France,2010,07 ,31455.6,2010M07 
France,2010,08 ,32175.199999999997,2010M08 
France,2010,09 ,32126.399999999994,2010M09 
France,2010,10 ,32425.8,2010M10 
France,2010,11 ,32739.4,2010M11 
France,2010,12 ,32569.200000000004,2010M12 
France,2011,01 ,32822.399999999994,2011M01 
France,2011,02 ,32608.799999999992,2011M02 
France,2011,03 ,32117.39999999999,2011M03 
France,2011,04 ,31905.699999999997,2011M04 
France,2011,05 ,31685.1,2011M05 
France,2011,06 ,31429.600000000006,2011M06 
France,2011,07 ,31403.1,2011M07 
France,2011,08 ,31928.899999999998,2011M08 
France,2011,09 ,32040.700000000008,2011M09 
France,2011,10 ,32999.8,2011M10 
France,2011,11 ,33583.100000000006,2011M11 
France,2011,12 ,33678.7,2011M12 
France,2012,01 ,34161.200000000004,2012M01 
France,2012,02 ,34043.7,2012M02 
France,2012,03 ,33945.59999999999,2012M03 
France,2012,04 ,34002.20000000001,2012M04 
France,2012,05 ,34079.9,2012M05 
France,2012,06 ,33643.30000000001,2012M06 
France,2012,07 ,33483.299999999996,2012M07 
France,2012,08 ,34136.3,2012M08 
France,2012,09 ,34688.7,2012M09 
France,2012,10 ,36005.1,2012M10 
France,2012,11 ,36746.90000000001,2012M11 
France,2012,12 ,36823.9,2012M12 
France,2013,01 ,37465.09999999999,2013M01 
France,2013,02 ,37265.600000000006,2013M02 
France,2013,03 ,37115.0,2013M03 
France,2013,04 ,37055.8,2013M04 
France,2013,05 ,36718.700000000004,2013M05 
France,2013,06 ,36323.1,2013M06 
France,2013,07 ,35965.20000000002,2013M07 
France,2013,08 ,35991.2,2013M08 
France,2013,09 ,36278.299999999996,2013M09 
France,2013,10 ,36365.5,2013M10 
France,2013,11 ,36748.50000000001,2013M11 
France,2013,12 ,36692.3,2013M12 
France,2014,01 ,37146.0,2014M01 
France,2014,02 ,37072.700000000004,2014M02 
France,2014,03 ,36695.700000000004,2014M03 
France,2014,04 ,36169.6,2014M04 
France,2014,05 ,35939.8,2014M05 
France,2014,06 ,35596.4,2014M06 
France,2014,07 ,35545.4,2014M07 
France,2014,08 ,36208.200000000004,2014M08 
France,2014,09 ,36679.0,2014M09 
France,2014,10 ,37375.39999999999,2014M10 
France,2014,11 ,38045.8,2014M11 
France,2014,12 ,37773.299999999996,2014M12 
France,2015,01 ,37761.90000000001,2015M01 
France,2015,02 ,37507.600000000006,2015M02 
France,2015,03 ,37293.600000000006,2015M03 
France,2015,04 ,37154.8,2015M04 
France,2015,05 ,37227.09999999999,2015M05 
France,2015,06 ,36650.50000000001,2015M06 
France,2015,07 ,36345.4,2015M07 
France,2015,08 ,36920.00000000001,2015M08 
France,2015,09 ,36632.99999999999,2015M09 
France,2015,10 ,36975.999999999985,2015M10 
France,2015,11 ,37160.600000000006,2015M11 
France,2015,12 ,37005.8,2015M12 
France,2016,01 ,37478.80000000001,2016M01 
France,2016,02 ,37585.799999999996,2016M02 
France,2016,03 ,36691.0,2016M03 
France,2016,04 ,35945.40000000001,2016M04 
France,2016,05 ,35504.3,2016M05 
France,2016,06 ,34871.200000000004,2016M06 
France,2016,07 ,34479.100000000006,2016M07 
France,2016,08 ,35313.9,2016M08 
France,2016,09 ,35264.799999999996,2016M09 
France,2016,10 ,36263.7,2016M10 
France,2016,11 ,36483.899999999994,2016M11 
France,2016,12 ,35876.799999999996,2016M12 
France,2017,01 ,35253.3,2017M01 
France,2017,02 ,34599.5,2017M02 
France,2017,03 ,34223.5,2017M03 
France,2017,04 ,33924.09999999999,2017M04 
France,2017,05 ,33869.7,2017M05 
France,2017,06 ,33537.2,2017M06 
France,2017,07 ,33859.8,2017M07 
France,2017,08 ,34361.299999999996,2017M08 
France,2017,09 ,33390.09999999999,2017M09 
France,2017,10 ,33206.600000000006,2017M10 
France,2017,11 ,32929.79999999999,2017M11 
France,2017,12 ,32943.5,2017M12 
France,2018,01 ,33771.3,2018M01 
France,2018,02 ,33677.0,2018M02 
France,2018,03 ,33161.7,2018M03 
France,2018,04 ,32561.600000000002,2018M04 
France,2018,05 ,32248.599999999995,2018M05 
France,2018,06 ,31814.3,2018M06 
France,2018,07 ,32037.000000000004,2018M07 
France,2018,08 ,32734.3,2018M08 
France,2018,09 ,32206.000000000004,2018M09 
France,2018,10 ,32101.300000000007,2018M10 
France,2018,11 ,31892.9,2018M11 
France,2018,12 ,31840.0,2018M12 
France,2019,01 ,32093.39999999999,2019M01 
France,2019,02 ,31700.200000000004,2019M02 
France,2019,03 ,31116.600000000002,2019M03 
France,2019,04 ,30296.600000000002,2019M04 
France,2019,05 ,29967.100000000002,2019M05 
France,2019,06 ,29770.100000000006,2019M06 
France,2019,07 ,29976.800000000007,2019M07 
France,2019,08 ,30576.400000000005,2019M08 
France,2019,09 ,29854.8,2019M09 
France,2019,10 ,29960.7,2019M10 
France,2019,11 ,29861.39999999999,2019M11 
France,2019,12 ,29652.3,2019M12 
France,2020,01 ,29240.9,2020M01 
France,2020,02 ,27761.2,2020M02 
France,2020,03 ,27509.999999999996,2020M03 
France,2020,04 ,31552.5,2020M04 
France,2020,05 ,29180.300000000003,2020M05 
France,2020,06 ,27239.700000000008,2020M06 
Germany,2010,01 ,37324.8,2010M01 
Germany,2010,02 ,37231.600000000006,2010M02 
Germany,2010,03 ,36214.4,2010M03 
Germany,2010,04 ,35102.7,2010M04 
Germany,2010,05 ,34216.4,2010M05 
Germany,2010,06 ,33439.0,2010M06 
Germany,2010,07 ,33387.09999999999,2010M07 
Germany,2010,08 ,32765.8,2010M08 
Germany,2010,09 ,32541.1,2010M09 
Germany,2010,10 ,32466.100000000006,2010M10 
Germany,2010,11 ,31903.599999999995,2010M11 
Germany,2010,12 ,31946.8,2010M12 
Germany,2011,01 ,32119.2,2011M01 
Germany,2011,02 ,31186.60000000001,2011M02 
Germany,2011,03 ,30608.099999999995,2011M03 
Germany,2011,04 ,29328.7,2011M04 
Germany,2011,05 ,28812.800000000003,2011M05 
Germany,2011,06 ,29007.299999999996,2011M06 
Germany,2011,07 ,28934.899999999994,2011M07 
Germany,2011,08 ,28760.900000000005,2011M08 
Germany,2011,09 ,27535.2,2011M09 
Germany,2011,10 ,27137.5,2011M10 
Germany,2011,11 ,27467.999999999996,2011M11 
Germany,2011,12 ,27199.800000000003,2011M12 
Germany,2012,01 ,28372.199999999993,2012M01 
Germany,2012,02 ,27631.499999999993,2012M02 
Germany,2012,03 ,26886.59999999999,2012M03 
Germany,2012,04 ,26564.499999999996,2012M04 
Germany,2012,05 ,27155.299999999996,2012M05 
Germany,2012,06 ,26597.6,2012M06 
Germany,2012,07 ,27223.000000000004,2012M07 
Germany,2012,08 ,26580.100000000002,2012M08 
Germany,2012,09 ,26051.59999999999,2012M09 
Germany,2012,10 ,26130.299999999992,2012M10 
Germany,2012,11 ,26266.499999999996,2012M11 
Germany,2012,12 ,26429.6,2012M12 
Germany,2013,01 ,27506.100000000002,2013M01 
Germany,2013,02 ,27767.800000000003,2013M02 
Germany,2013,03 ,27024.5,2013M03 
Germany,2013,04 ,26451.599999999995,2013M04 
Germany,2013,05 ,26275.30000000001,2013M05 
Germany,2013,06 ,26404.300000000014,2013M06 
Germany,2013,07 ,26118.200000000004,2013M07 
Germany,2013,08 ,25719.199999999997,2013M08 
Germany,2013,09 ,25767.299999999992,2013M09 
Germany,2013,10 ,25684.399999999998,2013M10 
Germany,2013,11 ,25566.6,2013M11 
Germany,2013,12 ,25452.7,2013M12 
Germany,2014,01 ,26493.699999999997,2014M01 
Germany,2014,02 ,26264.09999999999,2014M02 
Germany,2014,03 ,26004.4,2014M03 
Germany,2014,04 ,25515.600000000006,2014M04 
Germany,2014,05 ,24884.799999999996,2014M05 
Germany,2014,06 ,24868.199999999997,2014M06 
Germany,2014,07 ,24649.500000000007,2014M07 
Germany,2014,08 ,25360.800000000003,2014M08 
Germany,2014,09 ,25118.999999999996,2014M09 
Germany,2014,10 ,24944.499999999996,2014M10 
Germany,2014,11 ,25130.4,2014M11 
Germany,2014,12 ,24139.8,2014M12 
Germany,2015,01 ,24561.999999999996,2015M01 
Germany,2015,02 ,24988.599999999995,2015M02 
Germany,2015,03 ,24159.3,2015M03 
Germany,2015,04 ,24115.7,2015M04 
Germany,2015,05 ,23447.800000000003,2015M05 
Germany,2015,06 ,23479.9,2015M06 
Germany,2015,07 ,23257.500000000004,2015M07 
Germany,2015,08 ,22762.1,2015M08 
Germany,2015,09 ,22641.799999999996,2015M09 
Germany,2015,10 ,22779.499999999996,2015M10 
Germany,2015,11 ,23092.900000000005,2015M11 
Germany,2015,12 ,22879.600000000006,2015M12 
Germany,2016,01 ,22648.099999999995,2016M01 
Germany,2016,02 ,23057.899999999998,2016M02 
Germany,2016,03 ,22673.100000000002,2016M03 
Germany,2016,04 ,21964.000000000004,2016M04 
Germany,2016,05 ,21845.4,2016M05 
Germany,2016,06 ,21791.3,2016M06 
Germany,2016,07 ,21678.8,2016M07 
Germany,2016,08 ,21305.699999999997,2016M08 
Germany,2016,09 ,20507.000000000004,2016M09 
Germany,2016,10 ,20609.1,2016M10 
Germany,2016,11 ,20367.899999999994,2016M11 
Germany,2016,12 ,19632.8,2016M12 
Germany,2017,01 ,20448.1,2017M01 
Germany,2017,02 ,20900.1,2017M02 
Germany,2017,03 ,20139.800000000003,2017M03 
Germany,2017,04 ,20357.1,2017M04 
Germany,2017,05 ,19418.600000000002,2017M05 
Germany,2017,06 ,19308.299999999996,2017M06 
Germany,2017,07 ,19304.200000000004,2017M07 
Germany,2017,08 ,19502.9,2017M08 
Germany,2017,09 ,19093.300000000003,2017M09 
Germany,2017,10 ,19162.600000000006,2017M10 
Germany,2017,11 ,18511.4,2017M11 
Germany,2017,12 ,18548.6,2017M12 
Germany,2018,01 ,18580.4,2018M01 
Germany,2018,02 ,18793.5,2018M02 
Germany,2018,03 ,18124.000000000004,2018M03 
Germany,2018,04 ,17998.6,2018M04 
Germany,2018,05 ,17723.4,2018M05 
Germany,2018,06 ,17749.5,2018M06 
Germany,2018,07 ,17542.499999999996,2018M07 
Germany,2018,08 ,17666.699999999997,2018M08 
Germany,2018,09 ,17454.7,2018M09 
Germany,2018,10 ,17295.600000000002,2018M10 
Germany,2018,11 ,17244.0,2018M11 
Germany,2018,12 ,16880.1,2018M12 
Germany,2019,01 ,17395.799999999996,2019M01 
Germany,2019,02 ,16826.800000000003,2019M02 
Germany,2019,03 ,17206.9,2019M03 
Germany,2019,04 ,16454.800000000003,2019M04 
Germany,2019,05 ,15991.500000000004,2019M05 
Germany,2019,06 ,15933.5,2019M06 
Germany,2019,07 ,16014.6,2019M07 
Germany,2019,08 ,16328.900000000001,2019M08 
Germany,2019,09 ,16230.1,2019M09 
Germany,2019,10 ,16414.1,2019M10 
Germany,2019,11 ,16790.300000000003,2019M11 
Germany,2019,12 ,17272.5,2019M12 
Germany,2020,01 ,18067.100000000002,2020M01 
Germany,2020,02 ,18741.6,2020M02 
Germany,2020,03 ,20083.3,2020M03 
Germany,2020,04 ,21644.3,2020M04 
Germany,2020,05 ,22374.0,2020M05 
Germany,2020,06 ,22929.6,2020M06 
Greece,2010,01 ,7247.199999999999,2010M01 
Greece,2010,02 ,7522.699999999999,2010M02 
Greece,2010,03 ,7514.8,2010M03 
Greece,2010,04 ,7730.900000000001,2010M04 
Greece,2010,05 ,7869.7,2010M05 
Greece,2010,06 ,7896.2,2010M06 
Greece,2010,07 ,8175.5,2010M07 
Greece,2010,08 ,8235.6,2010M08 
Greece,2010,09 ,8474.7,2010M09 
Greece,2010,10 ,8880.899999999998,2010M10 
Greece,2010,11 ,9100.100000000002,2010M11 
Greece,2010,12 ,9445.199999999997,2010M12 
Greece,2011,01 ,9625.8,2011M01 
Greece,2011,02 ,9962.199999999999,2011M02 
Greece,2011,03 ,10331.900000000001,2011M03 
Greece,2011,04 ,10305.400000000003,2011M04 
Greece,2011,05 ,10791.300000000001,2011M05 
Greece,2011,06 ,10726.800000000001,2011M06 
Greece,2011,07 ,11049.1,2011M07 
Greece,2011,08 ,11872.1,2011M08 
Greece,2011,09 ,11765.9,2011M09 
Greece,2011,10 ,12553.000000000002,2011M10 
Greece,2011,11 ,13068.400000000001,2011M11 
Greece,2011,12 ,13383.5,2011M12 
Greece,2012,01 ,13522.699999999997,2012M01 
Greece,2012,02 ,14068.499999999998,2012M02 
Greece,2012,03 ,14462.9,2012M03 
Greece,2012,04 ,14590.399999999996,2012M04 
Greece,2012,05 ,14934.7,2012M05 
Greece,2012,06 ,15444.8,2012M06 
Greece,2012,07 ,15474.4,2012M07 
Greece,2012,08 ,15897.7,2012M08 
Greece,2012,09 ,16053.600000000002,2012M09 
Greece,2012,10 ,15989.4,2012M10 
Greece,2012,11 ,16557.4,2012M11 
Greece,2012,12 ,16421.600000000002,2012M12 
Greece,2013,01 ,16668.699999999997,2013M01 
Greece,2013,02 ,16754.9,2013M02 
Greece,2013,03 ,16869.499999999996,2013M03 
Greece,2013,04 ,17146.2,2013M04 
Greece,2013,05 ,17125.200000000004,2013M05 
Greece,2013,06 ,16931.500000000004,2013M06 
Greece,2013,07 ,17068.300000000003,2013M07 
Greece,2013,08 ,17071.100000000002,2013M08 
Greece,2013,09 ,17010.600000000006,2013M09 
Greece,2013,10 ,16843.700000000004,2013M10 
Greece,2013,11 ,17154.500000000004,2013M11 
Greece,2013,12 ,16891.300000000003,2013M12 
Greece,2014,01 ,16692.600000000002,2014M01 
Greece,2014,02 ,17003.799999999996,2014M02 
Greece,2014,03 ,16672.8,2014M03 
Greece,2014,04 ,16501.9,2014M04 
Greece,2014,05 ,16615.699999999997,2014M05 
Greece,2014,06 ,16193.7,2014M06 
Greece,2014,07 ,15966.999999999998,2014M07 
Greece,2014,08 ,15925.9,2014M08 
Greece,2014,09 ,15863.499999999996,2014M09 
Greece,2014,10 ,15764.300000000001,2014M10 
Greece,2014,11 ,15669.2,2014M11 
Greece,2014,12 ,15926.799999999997,2014M12 
Greece,2015,01 ,15794.500000000004,2015M01 
Greece,2015,02 ,15692.5,2015M02 
Greece,2015,03 ,15972.2,2015M03 
Greece,2015,04 ,15459.099999999999,2015M04 
Greece,2015,05 ,15022.900000000001,2015M05 
Greece,2015,06 ,15236.999999999998,2015M06 
Greece,2015,07 ,15195.499999999998,2015M07 
Greece,2015,08 ,14817.800000000001,2015M08 
Greece,2015,09 ,15118.600000000002,2015M09 
Greece,2015,10 ,15045.900000000001,2015M10 
Greece,2015,11 ,14870.3,2015M11 
Greece,2015,12 ,14883.2,2015M12 
Greece,2016,01 ,15044.400000000003,2016M01 
Greece,2016,02 ,14749.399999999998,2016M02 
Greece,2016,03 ,14746.300000000003,2016M03 
Greece,2016,04 ,14430.499999999998,2016M04 
Greece,2016,05 ,14396.000000000002,2016M05 
Greece,2016,06 ,14242.399999999998,2016M06 
Greece,2016,07 ,14194.799999999997,2016M07 
Greece,2016,08 ,14333.699999999999,2016M08 
Greece,2016,09 ,13990.299999999997,2016M09 
Greece,2016,10 ,14056.899999999998,2016M10 
Greece,2016,11 ,14339.499999999998,2016M11 
Greece,2016,12 ,14270.100000000002,2016M12 
Greece,2017,01 ,14126.300000000005,2017M01 
Greece,2017,02 ,13981.3,2017M02 
Greece,2017,03 ,13548.4,2017M03 
Greece,2017,04 ,13280.599999999999,2017M04 
Greece,2017,05 ,13265.6,2017M05 
Greece,2017,06 ,12810.5,2017M06 
Greece,2017,07 ,12720.6,2017M07 
Greece,2017,08 ,12667.0,2017M08 
Greece,2017,09 ,12529.800000000001,2017M09 
Greece,2017,10 ,12659.3,2017M10 
Greece,2017,11 ,12847.699999999997,2017M11 
Greece,2017,12 ,12679.0,2017M12 
Greece,2018,01 ,12501.800000000001,2018M01 
Greece,2018,02 ,12652.999999999998,2018M02 
Greece,2018,03 ,12245.599999999999,2018M03 
Greece,2018,04 ,11995.600000000002,2018M04 
Greece,2018,05 ,11757.9,2018M05 
Greece,2018,06 ,11477.9,2018M06 
Greece,2018,07 ,11470.400000000001,2018M07 
Greece,2018,08 ,11473.2,2018M08 
Greece,2018,09 ,11158.2,2018M09 
Greece,2018,10 ,11204.300000000001,2018M10 
Greece,2018,11 ,11372.300000000001,2018M11 
Greece,2018,12 ,11093.9,2018M12 
Greece,2019,01 ,11424.600000000002,2019M01 
Greece,2019,02 ,11377.4,2019M02 
Greece,2019,03 ,10936.199999999997,2019M03 
Greece,2019,04 ,10761.100000000002,2019M04 
Greece,2019,05 ,10427.8,2019M05 
Greece,2019,06 ,10154.499999999998,2019M06 
Greece,2019,07 ,10229.099999999999,2019M07 
Greece,2019,08 ,10165.300000000001,2019M08 
Greece,2019,09 ,10010.399999999998,2019M09 
Greece,2019,10 ,9970.099999999999,2019M10 
Greece,2019,11 ,10102.700000000004,2019M11 
Greece,2019,12 ,9869.3,2019M12 
Greece,2020,01 ,9836.499999999998,2020M01 
Greece,2020,02 ,9585.7,2020M02 
Greece,2020,03 ,8740.9,2020M03 
Greece,2020,04 ,9172.4,2020M04 
Greece,2020,05 ,0.0,2020M05 
Greece,2020,06 ,0.0,2020M06 
Hungary,2010,01 ,6001.4000000000015,2010M01 
Hungary,2010,02 ,6197.100000000002,2010M02 
Hungary,2010,03 ,6237.200000000001,2010M03 
Hungary,2010,04 ,6164.600000000001,2010M04 
Hungary,2010,05 ,6110.999999999999,2010M05 
Hungary,2010,06 ,6051.9,2010M06 
Hungary,2010,07 ,6039.699999999999,2010M07 
Hungary,2010,08 ,5992.999999999998,2010M08 
Hungary,2010,09 ,5983.299999999999,2010M09 
Hungary,2010,10 ,5944.9,2010M10 
Hungary,2010,11 ,5938.000000000001,2010M11 
Hungary,2010,12 ,6032.5,2010M12 
Hungary,2011,01 ,6148.599999999999,2011M01 
Hungary,2011,02 ,6180.9,2011M02 
Hungary,2011,03 ,6128.399999999999,2011M03 
Hungary,2011,04 ,6008.0,2011M04 
Hungary,2011,05 ,5959.400000000001,2011M05 
Hungary,2011,06 ,5976.999999999999,2011M06 
Hungary,2011,07 ,5961.1,2011M07 
Hungary,2011,08 ,5961.799999999999,2011M08 
Hungary,2011,09 ,6049.7,2011M09 
Hungary,2011,10 ,5983.9000000000015,2011M10 
Hungary,2011,11 ,5964.100000000001,2011M11 
Hungary,2011,12 ,6105.799999999999,2011M12 
Hungary,2012,01 ,6293.0,2012M01 
Hungary,2012,02 ,6363.400000000001,2012M02 
Hungary,2012,03 ,6295.500000000001,2012M03 
Hungary,2012,04 ,6239.299999999999,2012M04 
Hungary,2012,05 ,6137.7,2012M05 
Hungary,2012,06 ,6040.900000000001,2012M06 
Hungary,2012,07 ,5963.9,2012M07 
Hungary,2012,08 ,5947.199999999999,2012M08 
Hungary,2012,09 ,5984.6,2012M09 
Hungary,2012,10 ,6042.0999999999985,2012M10 
Hungary,2012,11 ,6020.4,2012M11 
Hungary,2012,12 ,6124.5,2012M12 
Hungary,2013,01 ,6213.700000000002,2013M01 
Hungary,2013,02 ,6224.400000000001,2013M02 
Hungary,2013,03 ,5933.700000000002,2013M03 
Hungary,2013,04 ,5805.500000000002,2013M04 
Hungary,2013,05 ,5729.299999999999,2013M05 
Hungary,2013,06 ,5729.599999999999,2013M06 
Hungary,2013,07 ,5683.399999999999,2013M07 
Hungary,2013,08 ,5612.0,2013M08 
Hungary,2013,09 ,5549.500000000002,2013M09 
Hungary,2013,10 ,5303.200000000001,2013M10 
Hungary,2013,11 ,5203.3,2013M11 
Hungary,2013,12 ,4966.9,2013M12 
Hungary,2014,01 ,4712.6,2014M01 
Hungary,2014,02 ,4585.699999999999,2014M02 
Hungary,2014,03 ,4528.9,2014M03 
Hungary,2014,04 ,4581.499999999999,2014M04 
Hungary,2014,05 ,4665.2,2014M05 
Hungary,2014,06 ,4639.599999999999,2014M06 
Hungary,2014,07 ,4478.3,2014M07 
Hungary,2014,08 ,4313.8,2014M08 
Hungary,2014,09 ,4154.799999999999,2014M09 
Hungary,2014,10 ,4187.4,2014M10 
Hungary,2014,11 ,4167.0,2014M11 
Hungary,2014,12 ,4256.3,2014M12 
Hungary,2015,01 ,4371.900000000001,2015M01 
Hungary,2015,02 ,4365.700000000001,2015M02 
Hungary,2015,03 ,4273.700000000001,2015M03 
Hungary,2015,04 ,4105.699999999999,2015M04 
Hungary,2015,05 ,4034.6999999999994,2015M05 
Hungary,2015,06 ,3981.5000000000005,2015M06 
Hungary,2015,07 ,3935.5000000000005,2015M07 
Hungary,2015,08 ,3794.4,2015M08 
Hungary,2015,09 ,3759.6999999999994,2015M09 
Hungary,2015,10 ,3699.100000000001,2015M10 
Hungary,2015,11 ,3655.2000000000003,2015M11 
Hungary,2015,12 ,3583.7000000000003,2015M12 
Hungary,2016,01 ,3480.6000000000004,2016M01 
Hungary,2016,02 ,3410.6000000000004,2016M02 
Hungary,2016,03 ,3340.2999999999997,2016M03 
Hungary,2016,04 ,3215.000000000001,2016M04 
Hungary,2016,05 ,3057.6000000000004,2016M05 
Hungary,2016,06 ,2973.4,2016M06 
Hungary,2016,07 ,2938.0000000000005,2016M07 
Hungary,2016,08 ,2916.2000000000007,2016M08 
Hungary,2016,09 ,2835.5000000000005,2016M09 
Hungary,2016,10 ,2710.4999999999995,2016M10 
Hungary,2016,11 ,2671.5,2016M11 
Hungary,2016,12 ,2559.8000000000006,2016M12 
Hungary,2017,01 ,2560.7000000000003,2017M01 
Hungary,2017,02 ,2581.2999999999997,2017M02 
Hungary,2017,03 ,2625.4,2017M03 
Hungary,2017,04 ,2607.4,2017M04 
Hungary,2017,05 ,2569.5,2017M05 
Hungary,2017,06 ,2523.6,2017M06 
Hungary,2017,07 ,2504.9999999999995,2017M07 
Hungary,2017,08 ,2417.6000000000004,2017M08 
Hungary,2017,09 ,2362.7999999999997,2017M09 
Hungary,2017,10 ,2312.7000000000003,2017M10 
Hungary,2017,11 ,2291.000000000001,2017M11 
Hungary,2017,12 ,2257.5999999999995,2017M12 
Hungary,2018,01 ,2262.7,2018M01 
Hungary,2018,02 ,2234.7000000000003,2018M02 
Hungary,2018,03 ,2232.3,2018M03 
Hungary,2018,04 ,2195.2000000000007,2018M04 
Hungary,2018,05 ,2172.7000000000003,2018M05 
Hungary,2018,06 ,2182.7000000000003,2018M06 
Hungary,2018,07 ,2238.2999999999997,2018M07 
Hungary,2018,08 ,2280.5000000000005,2018M08 
Hungary,2018,09 ,2231.5,2018M09 
Hungary,2018,10 ,2195.4000000000005,2018M10 
Hungary,2018,11 ,2188.1000000000004,2018M11 
Hungary,2018,12 ,2180.7999999999997,2018M12 
Hungary,2019,01 ,2149.7000000000003,2019M01 
Hungary,2019,02 ,2095.2000000000003,2019M02 
Hungary,2019,03 ,2070.2000000000007,2019M03 
Hungary,2019,04 ,2083.2000000000003,2019M04 
Hungary,2019,05 ,2067.3,2019M05 
Hungary,2019,06 ,2083.2000000000007,2019M06 
Hungary,2019,07 ,2043.5000000000002,2019M07 
Hungary,2019,08 ,2093.2,2019M08 
Hungary,2019,09 ,2134.0,2019M09 
Hungary,2019,10 ,2146.1,2019M10 
Hungary,2019,11 ,2061.3999999999996,2019M11 
Hungary,2019,12 ,2067.5,2019M12 
Hungary,2020,01 ,2089.2,2020M01 
Hungary,2020,02 ,2180.9,2020M02 
Hungary,2020,03 ,2223.6,2020M03 
Hungary,2020,04 ,2471.3,2020M04 
Hungary,2020,05 ,2857.6,2020M05 
Hungary,2020,06 ,0.0,2020M06 
Iceland,2010,01 ,424.50000000000006,2010M01 
Iceland,2010,02 ,424.29999999999984,2010M02 
Iceland,2010,03 ,414.29999999999995,2010M03 
Iceland,2010,04 ,443.6000000000001,2010M04 
Iceland,2010,05 ,521.6000000000001,2010M05 
Iceland,2010,06 ,386.20000000000005,2010M06 
Iceland,2010,07 ,373.6,2010M07 
Iceland,2010,08 ,383.3999999999999,2010M08 
Iceland,2010,09 ,399.8,2010M09 
Iceland,2010,10 ,386.2,2010M10 
Iceland,2010,11 ,418.6000000000001,2010M11 
Iceland,2010,12 ,432.6,2010M12 
Iceland,2011,01 ,417.8,2011M01 
Iceland,2011,02 ,438.4,2011M02 
Iceland,2011,03 ,420.70000000000005,2011M03 
Iceland,2011,04 ,461.3000000000002,2011M04 
Iceland,2011,05 ,489.7000000000001,2011M05 
Iceland,2011,06 ,345.20000000000005,2011M06 
Iceland,2011,07 ,344.7,2011M07 
Iceland,2011,08 ,366.99999999999994,2011M08 
Iceland,2011,09 ,364.7000000000001,2011M09 
Iceland,2011,10 ,382.5,2011M10 
Iceland,2011,11 ,344.0999999999999,2011M11 
Iceland,2011,12 ,354.00000000000006,2011M12 
Iceland,2012,01 ,379.49999999999994,2012M01 
Iceland,2012,02 ,378.0999999999999,2012M02 
Iceland,2012,03 ,381.7000000000001,2012M03 
Iceland,2012,04 ,387.29999999999995,2012M04 
Iceland,2012,05 ,406.3,2012M05 
Iceland,2012,06 ,315.4,2012M06 
Iceland,2012,07 ,285.70000000000005,2012M07 
Iceland,2012,08 ,322.0,2012M08 
Iceland,2012,09 ,298.9,2012M09 
Iceland,2012,10 ,290.0,2012M10 
Iceland,2012,11 ,289.5,2012M11 
Iceland,2012,12 ,310.59999999999997,2012M12 
Iceland,2013,01 ,317.09999999999997,2013M01 
Iceland,2013,02 ,293.5,2013M02 
Iceland,2013,03 ,336.0,2013M03 
Iceland,2013,04 ,352.9,2013M04 
Iceland,2013,05 ,365.19999999999993,2013M05 
Iceland,2013,06 ,320.9,2013M06 
Iceland,2013,07 ,264.70000000000005,2013M07 
Iceland,2013,08 ,277.40000000000003,2013M08 
Iceland,2013,09 ,300.4,2013M09 
Iceland,2013,10 ,284.29999999999995,2013M10 
